# timestamp tx ty tz qx qy qz qw
1305031112.779310 1.28854 0.933122 1.5865 0.71587 0.558829 -0.241404 -0.342001
1305031112.811310 1.28558 0.924012 1.59003 0.714329 0.56264 -0.241876 -0.338622
1305031112.843286 1.29374 0.923034 1.5868 0.712499 0.564564 -0.246319 -0.336064
1305031112.879421 1.29108 0.913873 1.58954 0.712725 0.567998 -0.243267 -0.331997
1305031112.911411 1.28634 0.90156 1.59466 0.709311 0.573234 -0.241122 -0.331874
1305031112.943321 1.29122 0.88574 1.59387 0.704341 0.576793 -0.244416 -0.333877
1305031112.979278 1.29735 0.883289 1.59088 0.702715 0.579435 -0.247922 -0.330124
1305031113.011353 1.29395 0.874839 1.59838 0.704874 0.580075 -0.247761 -0.324468
1305031113.043231 1.29359 0.853102 1.59922 0.704044 0.579717 -0.250527 -0.324786
1305031113.079251 1.29789 0.840166 1.59664 0.702411 0.58244 -0.255318 -0.319681
1305031113.111316 1.29222 0.829755 1.60407 0.704 0.583544 -0.257231 -0.312559
1305031113.143306 1.28552 0.81189 1.60933 0.702925 0.583098 -0.26415 -0.310029
1305031113.179343 1.29361 0.792141 1.60591 0.697847 0.58435 -0.274285 -0.310342
1305031113.211259 1.29343 0.773804 1.61087 0.696128 0.589675 -0.275739 -0.302749
1305031113.243227 1.28575 0.754526 1.61149 0.694176 0.59168 -0.279019 -0.300303
1305031113.279312 1.29303 0.740298 1.60828 0.688038 0.596188 -0.285176 -0.299729
1305031113.311452 1.29381 0.718052 1.61025 0.684213 0.602811 -0.284208 -0.296139
1305031113.343252 1.29053 0.70393 1.61248 0.682446 0.607497 -0.284848 -0.289958
1305031113.379312 1.2858 0.687623 1.61884 0.680075 0.612549 -0.284525 -0.285179
1305031113.411625 1.29121 0.672021 1.61407 0.674657 0.616655 -0.288044 -0.285666
1305031113.443266 1.2882 0.662118 1.61436 0.672206 0.621444 -0.287702 -0.281378
1305031113.479311 1.28626 0.650316 1.61281 0.669788 0.625333 -0.285752 -0.280515
1305031113.511523 1.28242 0.638856 1.61306 0.668569 0.627734 -0.284087 -0.27975
1305031113.543242 1.27996 0.626128 1.61182 0.665647 0.630928 -0.282444 -0.281191
1305031113.579301 1.27942 0.613901 1.60921 0.662469 0.633457 -0.280331 -0.285099
1305031113.611268 1.27704 0.59758 1.61272 0.660667 0.635467 -0.276467 -0.288559
1305031113.643222 1.27774 0.583839 1.6083 0.659196 0.635519 -0.276702 -0.291568
1305031113.679288 1.27773 0.571951 1.60762 0.658012 0.637177 -0.274283 -0.292906
1305031113.711931 1.27007 0.553526 1.61146 0.654896 0.640619 -0.271051 -0.295379
1305031113.743590 1.27337 0.540624 1.60874 0.653408 0.639711 -0.274333 -0.297607
1305031113.779320 1.27038 0.52857 1.60749 0.651378 0.640286 -0.273696 -0.301381
1305031113.811237 1.26839 0.510564 1.60743 0.648594 0.641464 -0.271474 -0.306841
1305031113.843295 1.26753 0.491644 1.60337 0.644484 0.643187 -0.270523 -0.312679
1305031113.879281 1.26412 0.476255 1.59685 0.64138 0.644847 -0.273221 -0.313297
1305031113.911290 1.26252 0.455839 1.59471 0.638439 0.646074 -0.276683 -0.313736
1305031113.943291 1.26356 0.442621 1.59255 0.633795 0.649131 -0.280599 -0.313364
1305031113.979293 1.2619 0.426289 1.58936 0.630154 0.652332 -0.282222 -0.312603
1305031114.011257 1.25813 0.417457 1.58891 0.627281 0.653913 -0.285198 -0.312376
1305031114.043301 1.26319 0.403859 1.57862 0.623437 0.654646 -0.287284 -0.316595
1305031114.079285 1.25752 0.386578 1.57936 0.621991 0.658334 -0.284322 -0.314458
1305031114.111263 1.25746 0.369792 1.57786 0.618772 0.660959 -0.287444 -0.312459
1305031114.143284 1.25724 0.360277 1.57395 0.615949 0.663841 -0.293066 -0.30665
1305031114.179337 1.2519 0.354328 1.57048 0.612854 0.667463 -0.296207 -0.301932
1305031114.211303 1.24947 0.344205 1.5685 0.608849 0.670967 -0.295986 -0.302487
1305031114.243337 1.24803 0.329608 1.56724 0.605297 0.67371 -0.295347 -0.304138
1305031114.279390 1.24779 0.319375 1.56656 0.603395 0.675547 -0.297961 -0.301282
1305031114.311429 1.24333 0.309473 1.56705 0.60052 0.678796 -0.30178 -0.295872
1305031114.343331 1.24436 0.300045 1.56496 0.59624 0.682582 -0.305235 -0.29225
1305031114.379320 1.24159 0.29776 1.5625 0.595515 0.684481 -0.307275 -0.287105
1305031114.411397 1.24075 0.288922 1.56149 0.597867 0.682819 -0.30722 -0.286234
1305031114.443345 1.24256 0.284652 1.5601 0.599293 0.68249 -0.30742 -0.283811
1305031114.479332 1.23925 0.278217 1.56285 0.601309 0.683949 -0.305726 -0.277801
1305031114.511266 1.23481 0.273527 1.56524 0.600244 0.68696 -0.306861 -0.271347
1305031114.543236 1.23233 0.276154 1.56061 0.597644 0.688667 -0.311408 -0.267553
1305031114.579237 1.22876 0.273751 1.55703 0.593913 0.691181 -0.312971 -0.267556
1305031114.611391 1.23273 0.274708 1.55624 0.58976 0.69309 -0.314653 -0.269819
1305031114.644136 1.23605 0.275845 1.55687 0.58935 0.693449 -0.314438 -0.270045
1305031114.679251 1.23539 0.279995 1.55644 0.587007 0.695462 -0.314781 -0.269569
1305031114.711306 1.23735 0.281455 1.55278 0.587368 0.694825 -0.315071 -0.270087
1305031114.743200 1.24145 0.283942 1.55393 0.58737 0.695384 -0.314293 -0.269549
1305031114.779289 1.24293 0.292995 1.55416 0.586887 0.697284 -0.31256 -0.267701
1305031114.811303 1.24393 0.298136 1.5512 0.587327 0.697803 -0.309712 -0.268692
1305031114.843208 1.25049 0.30341 1.55303 0.588807 0.698844 -0.305583 -0.267473
1305031114.879281 1.24453 0.315621 1.54816 0.59041 0.699245 -0.302917 -0.265921
1305031114.912879 1.24776 0.327557 1.54695 0.591282 0.6991 -0.300788 -0.26678
1305031114.943234 1.24591 0.339463 1.5491 0.595051 0.698318 -0.295441 -0.266421
1305031114.979280 1.24159 0.354575 1.5469 0.60023 0.69475 -0.290847 -0.269174
1305031115.011300 1.24429 0.363 1.5479 0.602634 0.693414 -0.288243 -0.270049
1305031115.043508 1.23443 0.379062 1.5422 0.605377 0.691069 -0.288122 -0.27005
1305031115.079238 1.23226 0.395414 1.54731 0.608519 0.686908 -0.288643 -0.273033
1305031115.111230 1.23601 0.411163 1.54597 0.611246 0.68352 -0.29004 -0.273962
1305031115.143275 1.22384 0.445857 1.55079 0.617168 0.680087 -0.292197 -0.266845
1305031115.179440 1.22624 0.467247 1.54847 0.621186 0.67398 -0.292598 -0.272518
1305031115.211374 1.23743 0.462421 1.54485 0.626782 0.669561 -0.286789 -0.276741
1305031115.243297 1.22932 0.485442 1.54415 0.628782 0.67172 -0.289798 -0.263521
1305031115.279966 1.22662 0.509002 1.5381 0.631782 0.669818 -0.29283 -0.257772
1305031115.311704 1.22865 0.523979 1.54302 0.637087 0.667603 -0.290471 -0.253086
1305031115.343235 1.2197 0.559222 1.53744 0.639506 0.666685 -0.292826 -0.246608
1305031115.379166 1.21701 0.586413 1.53388 0.647416 0.658875 -0.289525 -0.250823
1305031115.411237 1.22168 0.594939 1.54394 0.656813 0.650666 -0.280936 -0.257499
1305031115.443159 1.22162 0.612396 1.54496 0.661096 0.646011 -0.279363 -0.259959
1305031115.479241 1.22235 0.629189 1.54532 0.667453 0.638507 -0.278758 -0.262885
1305031115.511253 1.22552 0.637754 1.55062 0.675236 0.629787 -0.278969 -0.263819
1305031115.543604 1.22911 0.662061 1.5443 0.678854 0.62408 -0.285717 -0.260858
1305031115.579315 1.22848 0.689968 1.54929 0.68539 0.618209 -0.284128 -0.259481
1305031115.611424 1.23043 0.699124 1.54967 0.692258 0.609372 -0.279716 -0.266841
1305031115.643254 1.23487 0.715291 1.54545 0.69864 0.600934 -0.277694 -0.271417
1305031115.679241 1.23573 0.729374 1.54606 0.7066 0.593225 -0.271522 -0.274002
1305031115.711320 1.23476 0.738288 1.55185 0.713422 0.585612 -0.268045 -0.276115
1305031115.743250 1.23886 0.758452 1.54694 0.715621 0.58076 -0.271534 -0.277259
1305031115.779425 1.24009 0.773946 1.54564 0.721516 0.574159 -0.269011 -0.278189
1305031115.811277 1.24071 0.786685 1.54343 0.725783 0.569481 -0.266303 -0.279308
1305031115.843224 1.24191 0.803825 1.53747 0.729326 0.565953 -0.261026 -0.282216
1305031115.879198 1.24384 0.824941 1.53637 0.734433 0.561251 -0.25411 -0.284666
1305031115.911118 1.24439 0.82801 1.53056 0.740581 0.555227 -0.243574 -0.289714
1305031115.943311 1.24969 0.840355 1.52347 0.74489 0.551247 -0.236956 -0.291749
1305031115.980740 1.24149 0.847545 1.52763 0.751956 0.546565 -0.22553 -0.291486
1305031116.011379 1.2401 0.855521 1.5248 0.755686 0.542717 -0.220736 -0.292699
1305031116.043164 1.23806 0.864969 1.52368 0.760283 0.539127 -0.214359 -0.292169
1305031116.080030 1.23515 0.875926 1.52263 0.76392 0.535437 -0.209531 -0.292969
1305031116.111300 1.24006 0.893978 1.52439 0.772218 0.524878 -0.198125 -0.298209
1305031116.143441 1.22937 0.899666 1.5319 0.777212 0.521181 -0.189691 -0.297203
1305031116.179572 1.22886 0.901708 1.53076 0.776632 0.517841 -0.190436 -0.304004
1305031116.211299 1.23674 0.898274 1.52887 0.777754 0.512031 -0.19297 -0.30933
1305031116.243320 1.23717 0.899424 1.52714 0.783993 0.504364 -0.192805 -0.306266
1305031116.279385 1.23451 0.90065 1.53069 0.786218 0.502235 -0.191963 -0.304585
1305031116.311336 1.23458 0.895845 1.53251 0.783822 0.504514 -0.191905 -0.307022
1305031116.343292 1.2403 0.890702 1.53552 0.780623 0.507071 -0.193509 -0.309937
1305031116.379384 1.24297 0.875718 1.53526 0.778086 0.509811 -0.192906 -0.31219
1305031116.411333 1.23998 0.864959 1.543 0.774694 0.516553 -0.193367 -0.309243
1305031116.443369 1.24126 0.851032 1.54048 0.767158 0.525317 -0.197797 -0.310462
1305031116.479850 1.24091 0.837735 1.53895 0.760421 0.534287 -0.200085 -0.310264
1305031116.511205 1.24399 0.823254 1.54098 0.754089 0.542235 -0.200582 -0.311605
1305031116.543262 1.2469 0.809118 1.53894 0.746477 0.551988 -0.20141 -0.312275
1305031116.579313 1.24711 0.792453 1.53916 0.740022 0.56144 -0.19934 -0.312114
1305031116.611261 1.24631 0.772038 1.54074 0.734364 0.568161 -0.198599 -0.313785
1305031116.643355 1.24783 0.75545 1.53693 0.727488 0.575158 -0.204771 -0.313087
1305031116.679281 1.25416 0.733439 1.53432 0.720913 0.582616 -0.21009 -0.310974
1305031116.711634 1.25444 0.704393 1.53659 0.716462 0.588108 -0.212279 -0.309433
1305031116.743291 1.2571 0.690407 1.53188 0.708214 0.597677 -0.221758 -0.30338
1305031116.779298 1.25271 0.67896 1.53999 0.699581 0.610081 -0.225994 -0.29549
1305031116.811318 1.25697 0.66416 1.54046 0.690693 0.619244 -0.233024 -0.291855
1305031116.846089 1.26171 0.649006 1.53609 0.684531 0.625456 -0.239364 -0.287969
1305031116.880165 1.26577 0.634706 1.54035 0.678704 0.633368 -0.242146 -0.282084
1305031116.912044 1.2659 0.622373 1.5401 0.675871 0.638002 -0.24797 -0.273246
1305031116.943296 1.2702 0.612266 1.53461 0.672261 0.641975 -0.254739 -0.266534
1305031116.979351 1.26673 0.606572 1.53206 0.666654 0.649533 -0.257851 -0.259217
1305031117.011382 1.26567 0.604925 1.53093 0.662447 0.65484 -0.261278 -0.253147
1305031117.043261 1.26732 0.606858 1.52419 0.661141 0.657028 -0.263176 -0.248885
1305031117.079520 1.26459 0.605306 1.52706 0.659318 0.661892 -0.257404 -0.246862
1305031117.111238 1.2623 0.601476 1.53154 0.660543 0.663201 -0.25235 -0.24529
1305031117.143218 1.25784 0.598844 1.53432 0.660577 0.664534 -0.250259 -0.243726
1305031117.179264 1.25479 0.596897 1.53627 0.660282 0.664537 -0.250329 -0.244446
1305031117.211361 1.25188 0.594142 1.53966 0.66012 0.66407 -0.251935 -0.2445
1305031117.243277 1.24895 0.596032 1.54278 0.659499 0.663379 -0.25561 -0.24424
1305031117.279299 1.2457 0.594175 1.54946 0.659857 0.662597 -0.25649 -0.244472
1305031117.311200 1.23919 0.596067 1.55529 0.659845 0.661394 -0.260256 -0.243781
1305031117.343243 1.23723 0.595117 1.55849 0.658361 0.660077 -0.264214 -0.247081
1305031117.379454 1.23354 0.593991 1.56408 0.65616 0.660991 -0.266152 -0.248411
1305031117.411221 1.22918 0.591148 1.56596 0.655827 0.660287 -0.268058 -0.249111
1305031117.443274 1.22167 0.592587 1.57155 0.655744 0.659704 -0.27099 -0.2477
1305031117.479403 1.21683 0.592449 1.57327 0.654522 0.660156 -0.273792 -0.246644
1305031117.511325 1.20854 0.593758 1.57919 0.655302 0.659808 -0.275496 -0.243587
1305031117.544285 1.19891 0.591914 1.58201 0.656471 0.658171 -0.277793 -0.242257
1305031117.579155 1.19256 0.592997 1.58381 0.656947 0.656886 -0.28135 -0.240341
1305031117.611159 1.17917 0.597334 1.58958 0.657476 0.657268 -0.282748 -0.236174
1305031117.643252 1.17008 0.601693 1.59828 0.658155 0.656122 -0.284058 -0.235897
1305031117.679262 1.161 0.602689 1.6037 0.659162 0.654925 -0.282647 -0.238095
1305031117.711184 1.15068 0.5998 1.60583 0.658998 0.65438 -0.281817 -0.241014
1305031117.743184 1.14191 0.60405 1.6102 0.659361 0.653748 -0.282051 -0.241463
1305031117.779467 1.13291 0.599525 1.61188 0.660263 0.65354 -0.279071 -0.243017
1305031117.811320 1.11826 0.598831 1.61916 0.66119 0.654267 -0.27656 -0.241407
1305031117.843291 1.10838 0.601095 1.62379 0.661412 0.653629 -0.276785 -0.242267
1305031117.879451 1.09804 0.605383 1.62525 0.660163 0.654716 -0.276944 -0.242557
1305031117.911407 1.08411 0.610171 1.6303 0.66177 0.653762 -0.274419 -0.243619
1305031117.943253 1.07803 0.606337 1.6354 0.661441 0.653111 -0.27132 -0.249654
1305031117.979228 1.06638 0.609058 1.64323 0.661479 0.653493 -0.269178 -0.250872
1305031118.011228 1.06031 0.601874 1.64928 0.661557 0.651171 -0.268674 -0.257164
1305031118.043521 1.05275 0.601499 1.65546 0.660263 0.650914 -0.271194 -0.258492
1305031118.079334 1.0412 0.607898 1.66024 0.658922 0.650631 -0.274749 -0.258871
1305031118.111217 1.0337 0.609137 1.66409 0.657404 0.648855 -0.279353 -0.26224
1305031118.143256 1.02967 0.610494 1.66536 0.654986 0.64826 -0.281822 -0.267074
1305031118.179323 1.02235 0.610254 1.6633 0.654802 0.645733 -0.284502 -0.270781
1305031118.211202 1.02382 0.606036 1.66045 0.652428 0.6447 -0.288375 -0.274845
1305031118.243173 1.02154 0.611 1.65706 0.653545 0.642526 -0.291724 -0.273744
1305031118.279194 1.01578 0.611195 1.66317 0.655241 0.641628 -0.29148 -0.272052
1305031118.311299 1.01743 0.608318 1.6603 0.654369 0.640755 -0.292666 -0.274919
1305031118.343324 1.02257 0.610904 1.66072 0.654424 0.641274 -0.291775 -0.274527
1305031118.379208 1.02119 0.613602 1.65574 0.65514 0.641595 -0.290804 -0.273095
1305031118.411296 1.02766 0.614632 1.64949 0.653952 0.642235 -0.289444 -0.275869
1305031118.445692 1.03416 0.61555 1.64694 0.654652 0.642627 -0.286687 -0.276174
1305031118.479285 1.03753 0.613451 1.64861 0.654644 0.645435 -0.281472 -0.275005
1305031118.511255 1.04023 0.608564 1.64887 0.652725 0.648331 -0.278558 -0.275721
1305031118.544414 1.04947 0.606863 1.64485 0.652214 0.64787 -0.2814 -0.275128
1305031118.579285 1.06578 0.60441 1.6317 0.650429 0.649053 -0.284077 -0.273812
1305031118.616142 1.06511 0.606473 1.63164 0.65026 0.65287 -0.280889 -0.268372
1305031118.645325 1.0744 0.610187 1.62775 0.64971 0.651563 -0.283999 -0.269605
1305031118.679295 1.09863 0.61174 1.61809 0.648922 0.650297 -0.285071 -0.273401
1305031118.711421 1.1009 0.6097 1.61626 0.64903 0.652892 -0.280375 -0.271812
1305031118.746770 1.11638 0.607498 1.61164 0.647405 0.65359 -0.279344 -0.275053
1305031118.779277 1.13272 0.604974 1.60105 0.645144 0.65534 -0.278046 -0.277504
1305031118.811221 1.14427 0.601677 1.59688 0.644811 0.657707 -0.274894 -0.275815
1305031118.846753 1.15512 0.597001 1.59871 0.645129 0.659162 -0.271643 -0.274815
1305031118.879208 1.16789 0.591369 1.59284 0.644535 0.659549 -0.272242 -0.274689
1305031118.911177 1.17805 0.592337 1.58882 0.644301 0.660066 -0.275232 -0.270993
1305031118.946974 1.19211 0.589958 1.58425 0.643778 0.660294 -0.277838 -0.269012
1305031118.979374 1.1987 0.587312 1.5828 0.642195 0.662336 -0.278914 -0.266653
1305031119.011363 1.21028 0.59068 1.57859 0.641721 0.661488 -0.283136 -0.265447
1305031119.047172 1.22032 0.588849 1.57312 0.641788 0.660926 -0.284604 -0.265114
1305031119.079223 1.23144 0.589834 1.56759 0.641346 0.661073 -0.286087 -0.264219
1305031119.111328 1.24112 0.587559 1.56403 0.64306 0.659593 -0.286454 -0.263353
1305031119.147616 1.2475 0.586686 1.56222 0.644033 0.658709 -0.288044 -0.261445
1305031119.179226 1.26165 0.583612 1.5536 0.642981 0.65831 -0.290488 -0.262335
1305031119.211364 1.26906 0.586561 1.5475 0.643452 0.658408 -0.29056 -0.260851
1305031119.247399 1.27666 0.588253 1.54357 0.644491 0.658064 -0.288833 -0.261073
1305031119.279212 1.28691 0.585046 1.53443 0.643773 0.657313 -0.288353 -0.265234
1305031119.311212 1.29714 0.583142 1.53122 0.645461 0.656893 -0.286288 -0.264406
1305031119.347741 1.30695 0.581872 1.52066 0.646401 0.655736 -0.286974 -0.264239
1305031119.379239 1.31912 0.584254 1.50949 0.647077 0.655242 -0.286916 -0.263873
1305031119.411484 1.32556 0.579806 1.50398 0.649078 0.655459 -0.282446 -0.263239
1305031119.447706 1.33922 0.577026 1.49137 0.650333 0.654126 -0.282436 -0.263468
1305031119.479267 1.34607 0.578696 1.48157 0.650619 0.655707 -0.278729 -0.262782
1305031119.511240 1.35222 0.576272 1.47713 0.65559 0.654531 -0.2715 -0.26092
1305031119.547382 1.35914 0.571745 1.47217 0.659711 0.652266 -0.268969 -0.258819
1305031119.579559 1.36576 0.568552 1.46517 0.661247 0.651824 -0.268754 -0.256223
1305031119.615017 1.37083 0.569848 1.45739 0.663918 0.65014 -0.269648 -0.252629
1305031119.647903 1.37894 0.569865 1.44982 0.667076 0.64765 -0.269406 -0.250956
1305031119.679208 1.38577 0.56733 1.44818 0.668531 0.646589 -0.266772 -0.252627
1305031119.715232 1.39382 0.568853 1.43404 0.668592 0.644997 -0.268888 -0.25429
1305031119.747193 1.40138 0.567317 1.4304 0.669712 0.645921 -0.264778 -0.253307
1305031119.779169 1.40658 0.566107 1.42709 0.669831 0.646914 -0.260387 -0.255003
1305031119.814537 1.41805 0.560971 1.42166 0.674609 0.643505 -0.256283 -0.255191
1305031119.847429 1.41745 0.563193 1.42357 0.677127 0.645718 -0.250803 -0.248284
1305031119.879214 1.4167 0.551876 1.41761 0.67968 0.643553 -0.250686 -0.247043
1305031119.911401 1.41498 0.55211 1.41607 0.679947 0.643687 -0.250625 -0.246021
1305031119.947392 1.41209 0.552481 1.41551 0.681115 0.641334 -0.252488 -0.247029
1305031119.979537 1.40718 0.552742 1.41995 0.679793 0.640918 -0.254535 -0.249635
1305031120.015264 1.40409 0.553982 1.42425 0.677641 0.641745 -0.255922 -0.251933
1305031120.047290 1.39789 0.555718 1.42867 0.676009 0.64218 -0.256871 -0.254233
1305031120.079418 1.38949 0.558937 1.43559 0.674362 0.643486 -0.257436 -0.254731
1305031120.115232 1.38173 0.560568 1.44146 0.673099 0.643603 -0.258613 -0.256579
1305031120.148157 1.36931 0.565898 1.44945 0.672334 0.64472 -0.259736 -0.254638
1305031120.179246 1.35231 0.571908 1.46236 0.672001 0.644396 -0.262611 -0.253384
1305031120.215249 1.34999 0.570679 1.46525 0.669316 0.642435 -0.26809 -0.259657
1305031120.248003 1.33511 0.573467 1.4714 0.668886 0.642244 -0.270161 -0.259089
1305031120.279430 1.32437 0.572622 1.47931 0.66845 0.639591 -0.274955 -0.26172
1305031120.315196 1.31687 0.574531 1.48204 0.666212 0.637704 -0.28275 -0.26372
1305031120.347787 1.30872 0.573362 1.48858 0.666758 0.635713 -0.287276 -0.262249
1305031120.379437 1.29512 0.577675 1.4934 0.66557 0.635434 -0.293017 -0.259579
1305031120.415445 1.28935 0.581292 1.49705 0.663308 0.634346 -0.299513 -0.260613
1305031120.447417 1.28066 0.583688 1.50164 0.662744 0.63366 -0.302423 -0.260354
1305031120.479432 1.27221 0.58586 1.50621 0.66217 0.633043 -0.304444 -0.260961
1305031120.514819 1.26193 0.584837 1.51464 0.66182 0.633594 -0.305229 -0.259592
1305031120.547736 1.25184 0.59037 1.51828 0.660493 0.633423 -0.309415 -0.258431
1305031120.579551 1.24859 0.587743 1.52458 0.658932 0.633263 -0.310283 -0.261745
1305031120.615236 1.23817 0.591598 1.5291 0.657745 0.635125 -0.310571 -0.259872
1305031120.647354 1.22666 0.595196 1.53457 0.656048 0.635903 -0.311512 -0.261129
1305031120.679318 1.22234 0.593004 1.53866 0.655056 0.635854 -0.310669 -0.264719
1305031120.714522 1.2146 0.591889 1.54342 0.653942 0.637011 -0.309455 -0.266111
1305031120.747369 1.2053 0.593583 1.55007 0.652655 0.638342 -0.309487 -0.266043
1305031120.779894 1.19774 0.594167 1.55668 0.651 0.639183 -0.310312 -0.267115
1305031120.814944 1.19422 0.592502 1.55984 0.649736 0.639269 -0.310619 -0.26962
1305031120.847921 1.18185 0.590049 1.56733 0.648564 0.640522 -0.310271 -0.269867
1305031120.883435 1.17782 0.591165 1.57353 0.647328 0.639869 -0.313309 -0.27087
1305031120.915444 1.17157 0.592728 1.57945 0.646082 0.639999 -0.315087 -0.271477
1305031120.947488 1.16262 0.591436 1.58316 0.64455 0.640212 -0.316662 -0.27278
1305031120.983366 1.15261 0.596843 1.58873 0.644108 0.639636 -0.31881 -0.272673
1305031121.015019 1.15024 0.594246 1.5927 0.64355 0.638436 -0.319165 -0.276363
1305031121.047498 1.13751 0.593393 1.59709 0.644062 0.638245 -0.319982 -0.274662
1305031121.083099 1.12829 0.594986 1.60728 0.643648 0.637801 -0.32112 -0.275335
1305031121.114696 1.12408 0.589314 1.61052 0.643301 0.636321 -0.322292 -0.278186
1305031121.147331 1.11185 0.595737 1.6166 0.642678 0.636224 -0.325458 -0.276153
1305031121.183271 1.10493 0.596614 1.61936 0.640252 0.635544 -0.327814 -0.280533
1305031121.211420 1.09847 0.599973 1.62284 0.640898 0.634087 -0.32971 -0.280134
1305031121.247194 1.08265 0.604407 1.62443 0.64186 0.632475 -0.330775 -0.280321
1305031121.282876 1.08465 0.598265 1.63161 0.641793 0.629951 -0.33077 -0.286101
1305031121.313568 1.0803 0.597964 1.63313 0.642097 0.629544 -0.330806 -0.286276
1305031121.347517 1.06718 0.59959 1.63958 0.642518 0.6309 -0.328221 -0.285319
1305031121.383226 1.05967 0.605129 1.64429 0.64321 0.630027 -0.328693 -0.285145
1305031121.414318 1.05806 0.606641 1.64566 0.642095 0.629966 -0.326663 -0.290083
1305031121.447319 1.04875 0.601956 1.65256 0.643825 0.630727 -0.320679 -0.291268
1305031121.482964 1.04503 0.599562 1.66185 0.645079 0.630305 -0.318611 -0.291677
1305031121.514107 1.04251 0.601739 1.66292 0.646337 0.629556 -0.319081 -0.289993
1305031121.547270 1.03245 0.603849 1.66445 0.648288 0.628629 -0.318833 -0.287914
1305031121.583204 1.02966 0.604572 1.66572 0.650157 0.627221 -0.318259 -0.287404
1305031121.614700 1.02808 0.603722 1.67138 0.65261 0.625917 -0.316036 -0.287139
1305031121.647183 1.01203 0.591621 1.67968 0.663022 0.621589 -0.310033 -0.279122
1305031121.683200 1.01065 0.593944 1.6775 0.661769 0.622611 -0.311904 -0.277729
1305031121.714520 1.0147 0.594885 1.67464 0.66144 0.622662 -0.312021 -0.278266
1305031121.747145 1.01628 0.594787 1.67337 0.660485 0.624352 -0.310886 -0.278018
1305031121.782835 1.02122 0.592777 1.67004 0.657435 0.626787 -0.31103 -0.279602
1305031121.811540 1.02786 0.594291 1.66601 0.654383 0.629357 -0.311214 -0.280782
1305031121.847335 1.03878 0.592836 1.66243 0.651589 0.631318 -0.31094 -0.28317
1305031121.882060 1.04688 0.594193 1.65422 0.647961 0.634779 -0.310293 -0.284463
1305031121.914931 1.0576 0.59354 1.64871 0.644407 0.637186 -0.309318 -0.288195
1305031121.947288 1.07512 0.592873 1.63697 0.641862 0.640172 -0.306532 -0.290226
1305031121.982926 1.07899 0.590004 1.63565 0.641405 0.644778 -0.299869 -0.287992
1305031122.014256 1.09225 0.586134 1.62859 0.63974 0.646359 -0.299292 -0.28875
1305031122.047306 1.11062 0.583609 1.6186 0.638154 0.650331 -0.296785 -0.285916
1305031122.082959 1.11749 0.584976 1.61294 0.636984 0.655021 -0.293952 -0.280697
1305031122.114672 1.13197 0.583167 1.60517 0.637489 0.656378 -0.293531 -0.276795
1305031122.150725 1.13849 0.579079 1.60261 0.637258 0.659277 -0.292004 -0.272011
1305031122.183042 1.1532 0.576107 1.59673 0.636606 0.660143 -0.29446 -0.268772
1305031122.214959 1.16314 0.574428 1.59251 0.635785 0.662442 -0.29533 -0.264062
1305031122.251319 1.17527 0.576768 1.58943 0.633906 0.664851 -0.297282 -0.260308
1305031122.283560 1.18627 0.581077 1.58378 0.632515 0.666834 -0.29742 -0.258455
1305031122.314289 1.19541 0.57918 1.57842 0.632306 0.667768 -0.295239 -0.259054
1305031122.351327 1.20338 0.573832 1.5759 0.6336 0.667376 -0.293657 -0.258701
1305031122.382630 1.21374 0.572775 1.57172 0.633244 0.667102 -0.295692 -0.257961
1305031122.414997 1.22335 0.574297 1.56631 0.634272 0.665935 -0.297993 -0.255791
1305031122.451257 1.23433 0.566743 1.56082 0.634831 0.665007 -0.29875 -0.255938
1305031122.483360 1.24715 0.569158 1.54988 0.632696 0.665603 -0.302557 -0.255201
1305031122.515097 1.26051 0.568941 1.54134 0.633178 0.666303 -0.30133 -0.253627
1305031122.551490 1.26634 0.568391 1.53371 0.633746 0.668277 -0.297326 -0.251734
1305031122.583208 1.27191 0.575907 1.52738 0.634038 0.669281 -0.295028 -0.251034
1305031122.614980 1.28254 0.569481 1.51924 0.637593 0.666958 -0.288778 -0.255442
1305031122.648788 1.28734 0.567594 1.51822 0.640465 0.666822 -0.284301 -0.253627
1305031122.683402 1.29367 0.563119 1.51282 0.642073 0.665642 -0.28267 -0.254481
1305031122.715208 1.30178 0.562977 1.5067 0.644655 0.663717 -0.28358 -0.251958
1305031122.751298 1.30776 0.561983 1.50317 0.646669 0.662905 -0.283325 -0.249205
1305031122.783423 1.31295 0.563369 1.50059 0.647738 0.661921 -0.283724 -0.248589
1305031122.812555 1.32492 0.560498 1.49232 0.64854 0.659713 -0.284935 -0.250972
1305031122.851418 1.33275 0.561917 1.48409 0.650475 0.658943 -0.284152 -0.248865
1305031122.883754 1.33856 0.562024 1.48009 0.651948 0.659285 -0.281787 -0.246787
1305031122.914571 1.34969 0.564129 1.46895 0.652806 0.65842 -0.281464 -0.247195
1305031122.951341 1.35718 0.562632 1.46218 0.65505 0.65829 -0.275408 -0.248424
1305031122.982815 1.36795 0.55849 1.4548 0.657545 0.658418 -0.268588 -0.248958
1305031123.015450 1.37224 0.557719 1.45059 0.662924 0.658041 -0.260727 -0.243997
1305031123.051827 1.37696 0.555355 1.44565 0.666035 0.65803 -0.253514 -0.243156
1305031123.082975 1.38218 0.555666 1.43845 0.669574 0.65683 -0.248293 -0.242066
